sample_index,label_wm2,prediction_wm2,abs_error_wm2
48,35.599998474121094,37.48374557495117,1.8837471008300781
49,20.190000534057617,22.467676162719727,2.2776756286621094
50,11.529999732971191,12.452095031738281,0.9220952987670898
51,17.329999923706055,17.287235260009766,0.04276466369628906
52,4.840000152587891,3.921623468399048,0.9183766841888428
53,14.449999809265137,14.219742774963379,0.2302570343017578
54,161.72000122070312,171.9441375732422,10.224136352539062
55,14.9399995803833,14.959136962890625,0.01913738250732422
56,49.060001373291016,49.088497161865234,0.02849578857421875
57,38.0,37.54725646972656,0.4527435302734375
58,130.60000610351562,133.68392944335938,3.08392333984375
59,19.579999923706055,20.174161911010742,0.5941619873046875
60,18.899999618530273,18.187480926513672,0.7125186920166016
61,96.69999694824219,96.0337142944336,0.6662826538085938
62,177.82000732421875,182.28123474121094,4.4612274169921875
63,93.45999908447266,88.74714660644531,4.712852478027344
64,87.06999969482422,85.06897735595703,2.0010223388671875
65,190.42999267578125,191.97164916992188,1.541656494140625
66,179.30999755859375,190.31707763671875,11.007080078125
67,19.860000610351562,19.209922790527344,0.6500778198242188
